rank,date,artist,title,streams,danceability,energy,key,loudness,mode,speechiness,acousticness,liveness,valence,tempo,uri,duration_ms,time_signature,bx_speechiness,bx_acousticness,lg_liveness,pc1,pc2,cluster
75,2017-01-01,Foster The People,Pumped Up Kicks,"242,742",0.733,0.71,5.0,-5.849,0.0,0.0292,0.145,0.0956,0.965,127.975,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,239600.0,4.0,-4.6783111434353986,-1.556839963560396,-2.3475824589247813,-0.7160219412753055,-0.715870123040505,4
76,2017-01-01,G-Eazy,Some Kind Of Drug (feat. Marc E. Bassy),"236,873",0.586,0.525,0.0,-8.968,1.0,0.498,0.0705,0.0729,0.491,126.51,spotify:track:1Bqxj0aH5KewYHKUg1IdrF,222467.0,4.0,-0.7354440154062739,-1.9813716624157316,-2.6186666399675245,0.7487822173940273,-0.6638312869342735,5
77,2017-01-01,DJ ESCO,Too Much Sauce (feat. Future & Lil Uzi Vert),"235,274",0.96,0.547,6.0,-6.992000000000001,0.0,0.0786,0.0496,0.21600000000000003,0.18600000000000003,121.01,spotify:track:5oyUurs28XRagLa8lgm6V3,223093.0,4.0,-3.1051692590502076,-2.1640207509945046,-1.532476871297972,0.05046558224832082,-0.2820071759825989,1
78,2017-01-01,Sage The Gemini,Now and Later,"233,690",0.7809999999999999,0.57,11.0,-5.874,0.0,0.188,0.273,0.196,0.858,107.059,spotify:track:08WPvDEsHvTFuB9w8tC2OS,193181.0,4.0,-1.9028509753209395,-1.1211982125815612,-1.6296406197516198,-0.33600619351872174,-0.2761529250976826,1
79,2017-01-01,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,"233,185",0.6629999999999999,0.713,7.0,-6.647,0.0,0.11199999999999999,0.0353,0.0843,0.69,101.965,spotify:track:1MtUq6Wp1eQ8PC6BbPCj8P,197933.0,4.0,-2.597639282060578,-2.327080210152386,-2.4733734139743273,-0.46513301204913726,-0.6082597802796181,4
80,2017-01-01,Pharrell Williams,"Happy - From ""Despicable Me 2""","233,169",0.647,0.8220000000000001,5.0,-4.662,0.0,0.183,0.21899999999999997,0.0908,0.9620000000000001,160.019,spotify:track:60nZcImufyMA1MKQY3dcCH,232720.0,4.0,-1.9376767506600658,-1.2802441037908399,-2.3990959933748894,-1.2678945049318806,-0.6230800075275447,4
81,2017-01-01,The Weeknd,Reminder,"232,197",0.706,0.505,8.0,-6.922999999999999,1.0,0.193,0.142,0.16399999999999998,0.38799999999999996,160.053,spotify:track:37F0uwRSrdzkBiuj0D5UHI,218880.0,4.0,-1.8690762521953075,-1.5701725353127558,-1.8078888511579387,0.2541062378970876,-0.08453183379960705,1
82,2017-01-01,Jon Bellion,All Time Low,"231,839",0.617,0.5670000000000001,0.0,-4.188,1.0,0.0828,0.0584,0.0933,0.505,90.24600000000001,spotify:track:0SuLAslEMFZAXf0SwY7syi,217603.0,4.0,-3.0288387910270465,-2.081030699215011,-2.371935171128839,-0.4869965432503902,-0.32655085248754223,4
83,2017-01-01,Lil Yachty,One Night,"227,622",0.764,0.475,0.0,-12.618,1.0,0.114,0.345,0.14,0.34,129.974,spotify:track:40yJGQyEaBbIkXpwMFkXip,243270.0,4.0,-2.572982465548186,-0.9431513572275417,-1.9661128563728327,1.9471211704718812,-0.3502574474701817,3
84,2017-01-01,M.I.A.,Paper Planes,"227,569",0.447,0.848,2.0,-6.175,1.0,0.222,0.033,0.722,0.485,172.247,spotify:track:1kusepF3AacIEtUTYrw4GV,203760.0,4.0,-1.6912074725623572,-2.35788513060512,-0.32573014008931084,-0.9787495522229496,2.21382204420245,2
85,2017-01-01,Twenty One Pilots,Stressed Out,"227,187",0.7340000000000001,0.637,4.0,-5.6770000000000005,0.0,0.141,0.0462,0.0602,0.648,169.977,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,202333.0,4.0,-2.2819943774502645,-2.1991353218803393,-2.810082926667362,-0.6151327156460209,-1.210199286019832,5
86,2017-01-01,David Guetta,Titanium (feat. Sia),"226,512",0.604,0.787,0.0,-3.674,0.0,0.10300000000000001,0.0679,0.127,0.301,126.06200000000001,spotify:track:0lHAMNU8RGiIObScrsRgmP,245040.0,4.0,-2.715241329193524,-2.0016084932680487,-2.0635681925235456,-1.0866884233844099,0.21431898572051564,4
87,2017-01-01,Queen,Bohemian Rhapsody - Remastered 2011,"223,789",0.392,0.402,0.0,-9.961,0.0,0.0536,0.28800000000000003,0.243,0.228,143.88299999999998,spotify:track:7tFiyTwD0nx5a1eklYtX2J,354320.0,4.0,-3.6854519121400933,-1.0813591575269885,-1.4146938356415886,1.7316080434575256,1.276782096171068,6
88,2017-01-01,Post Malone,White Iverson,"221,512",0.675,0.562,7.0,-7.678,1.0,0.0352,0.233,0.0816,0.309,130.09799999999998,spotify:track:6eT7xZZlB2mwyzJ2sUKG6w,256533.0,4.0,-4.363008922806702,-1.2363451478646443,-2.505926017012076,0.6341073985124625,-0.47568712360968424,5
89,2017-01-01,The Vamps,All Night,"220,922",0.54,0.8029999999999999,8.0,-5.194,1.0,0.0358,0.00403,0.33,0.501,144.997,spotify:track:0dXNQ8dckG4eYfEtq9zcva,197640.0,4.0,-4.334931243827021,-3.1129728000747634,-1.1086626245216111,-1.1760793607436706,1.2954611717360425,2
90,2017-01-01,Cashmere Cat,Trust Nobody (feat. Selena Gomez & Tory Lanez),"219,337",0.49,0.625,10.0,-7.247999999999999,1.0,0.185,0.49700000000000005,0.11800000000000001,0.748,78.762,spotify:track:5qYp1Wf3gh0lGWdIS5lIrX,215670.0,5.0,-1.923616414891267,-0.6454698596225854,-2.137070654516472,0.36491847204584865,0.10964150556685016,1
91,2017-01-01,G-Eazy,"Me, Myself & I","217,132",0.757,0.672,0.0,-6.524,0.0,0.0955,0.0186,0.158,0.382,111.99600000000001,spotify:track:40YcuQysJ0KlGQTeGUosTC,251467.0,4.0,-2.822671364465134,-2.601448704061936,-1.8451602459551701,-0.403633762559652,-0.09205666848444814,1
92,2017-01-01,gnash,"i hate u, i love u (feat. olivia o'brien)","216,032",0.49200000000000005,0.275,6.0,-13.4,0.0,0.3,0.687,0.10099999999999999,0.18,92.6,spotify:track:7vRriwrloYVaoAe3a9wJHe,251034.0,4.0,-1.3212119982871613,-0.3595556028010872,-2.2926347621408776,3.128743410930225,-0.010224150411351598,0
93,2017-01-01,Kodak Black,Too Many Years,"215,772",0.665,0.706,8.0,-6.859,0.0,0.0958,0.0237,0.11199999999999999,0.632,147.067,spotify:track:7KyTq7H5f3Oavmuo9TX6QK,196336.0,4.0,-2.818189951854998,-2.5024442245900858,-2.1892564076870427,-0.50449139351187,-0.32309326413302836,4
94,2017-01-01,Rihanna,Love On The Brain,"215,035",0.509,0.637,4.0,-4.83,0.0,0.0471,0.0717,0.0789,0.37799999999999995,172.00599999999997,spotify:track:5oO3drDxtziYU2H1X23ZIp,224000.0,3.0,-3.8891621919134725,-1.9722245311054911,-2.5395740511303084,-0.42315386920993575,-0.10403431383501616,1
95,2017-01-01,J. Cole,Change,"214,737",0.74,0.523,11.0,-10.753,0.0,0.233,0.6659999999999999,0.0968,0.235,97.06299999999999,spotify:track:3pjUyVbFmM96tYhSaKJwTt,331480.0,4.0,-1.6306341041699104,-0.3879117010646659,-2.3351082846996056,1.6581911079122666,-0.58497348266839,3
96,2017-01-01,Bryson Tiller,Don't,"213,378",0.765,0.35600000000000004,11.0,-5.556,0.0,0.196,0.222,0.0963,0.19,97.001,spotify:track:3pXF1nA74528Edde4of9CC,198293.0,4.0,-1.8492917070745294,-1.270659411707565,-2.3402869601780574,0.5951738266180682,-0.7077850768870069,5
97,2017-01-01,Ugly God,Water,"210,924",0.816,0.245,0.0,-15.617,0.0,0.414,0.616,0.127,0.187,140.04,spotify:track:7EoSDrwBPUBeBEORrpvgko,138936.0,4.0,-0.9437463484107355,-0.4583013255704383,-2.0635681925235456,3.3637071826168836,-0.7338063618632029,0
98,2017-01-01,Daryl Hall & John Oates,Rich Girl,"210,173",0.573,0.6829999999999999,5.0,-6.644,1.0,0.17600000000000002,0.461,0.0935,0.8170000000000001,169.519,spotify:track:0qRR9d89hIS0MHRkQ0ejxX,142787.0,4.0,-1.9883192351453665,-0.7088621363138007,-2.369793842687496,-0.18462436479870487,-0.40147708629383017,1
99,2017-01-01,Lil Uzi Vert,Erase Your Social,"208,263",0.705,0.609,3.0,-5.728,1.0,0.0729,0.6940000000000001,0.23399999999999999,0.718,140.058,spotify:track:4uhvMW7ly7tJil31YYscAN,199993.0,4.0,-3.216631244937234,-0.3502516084301656,-1.4524341636244358,-0.1883109654304473,0.25822306960191677,1
100,2017-01-01,Flume,Never Be Like You,"207,102",0.444,0.557,0.0,-5.476,1.0,0.0602,0.45299999999999996,0.152,0.29600000000000004,115.05799999999999,spotify:track:5WI2ltQIdwgzf1SNE76JyR,234910.0,4.0,-3.5058500575306066,-0.7234630614128021,-1.8838747581358606,0.3474392091826967,0.7513553822031414,6
101,2017-01-01,Nevada,The Mack,"206,028",0.711,0.882,0.0,-4.276,1.0,0.0576,0.0626,0.226,0.56,106.01700000000001,spotify:track:2fUZ3aMp8amSaV0mp8s6rQ,167038.0,4.0,-3.5737608872973325,-2.044778653121282,-1.487220279709851,-1.4218753166724907,0.47231550520049614,2
102,2017-01-01,Kiiara,Gold,"205,831",0.6,0.41200000000000003,8.0,-9.343,1.0,0.344,0.615,0.134,0.408,113.04899999999999,spotify:track:6ZSO7kPn8IMJFymyticbJO,225882.0,5.0,-1.158558803351071,-0.4597532163927867,-2.0099154790312257,1.4821120528099194,-0.06791538551619972,3
103,2017-01-01,Bryson Tiller,Exchange,"205,357",0.53,0.433,6.0,-10.597999999999999,1.0,0.185,0.10800000000000001,0.135,0.27399999999999997,160.14,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,194613.0,4.0,-1.923616414891267,-1.7388846560742401,-2.0024805005437076,1.5164580384499537,0.20092271269330242,3
104,2017-01-01,Macklemore & Ryan Lewis,Can't Hold Us - feat. Ray Dalton,"205,345",0.6409999999999999,0.922,2.0,-4.457,1.0,0.0786,0.0291,0.0862,0.847,146.078,spotify:track:3bidbhpOYeV4knp8AIu8Xn,258343.0,4.0,-3.1051692590502076,-2.414117513758702,-2.4510851013124895,-1.6831592695238782,-0.4846342951478054,4
105,2017-01-01,Daryl Hall & John Oates,You Make My Dreams,"204,880",0.7509999999999999,0.501,5.0,-12.151,1.0,0.0552,0.23399999999999999,0.0467,0.902,167.058,spotify:track:4o6BgsqLIBViaGVbx5rbRk,190627.0,4.0,-3.6396586727473306,-1.2332878406721297,-3.0640111143072857,1.4138963151743231,-1.6639899147811432,3
106,2017-01-01,The Weeknd,Die For You,"203,645",0.5820000000000001,0.525,1.0,-7.162999999999999,0.0,0.0627,0.111,0.134,0.51,133.249,spotify:track:2Ch7LmS7r2Gy2kc64wv3Bz,260253.0,4.0,-3.44366480970112,-1.7224731715578276,-2.0099154790312257,0.3483110756425234,0.08944957637580225,1
107,2017-01-01,PnB Rock,Selfish,"201,991",0.638,0.6,1.0,-5.84,0.0,0.0438,0.114,0.187,0.0399,101.98100000000001,spotify:track:2xbI8Vmyv3TkpTdywpPyNw,245604.0,4.0,-4.005394616534479,-1.7063990072682247,-1.6766466621275504,0.14552985245045794,0.6168489967209264,1
108,2017-01-01,AJR,Weak,"200,498",0.67,0.643,5.0,-4.553,1.0,0.0465,0.11800000000000001,0.192,0.703,123.979,spotify:track:5DZwnLxHjWTZaz9jOpRhxb,201159.0,4.0,-3.909583832044482,-1.6854648038639217,-1.6502599069543555,-0.7659935196572737,0.21694786282585884,1
109,2017-01-01,PARTYNEXTDOOR,Come and See Me (feat. Drake),"200,095",0.7170000000000001,0.34700000000000003,11.0,-10.265,0.0,0.0636,0.0511,0.087,0.0589,84.98700000000001,spotify:track:1wZqJM5FGDEl3FjHDxDyQd,235477.0,4.0,-3.421974221426846,-2.1491150156456866,-2.4418471603275536,1.7630851854189655,-0.5559688164163304,3
110,2017-01-01,The Beatles,Twist And Shout - Remastered,"198,226",0.48200000000000004,0.8490000000000001,2.0,-9.198,1.0,0.0452,0.6409999999999999,0.0414,0.937,124.631,spotify:track:5ZBeML7Lf3FMEVviTyvi8l,155227.0,4.0,-3.9548915396274666,-0.4225790702702042,-3.1844743981508685,0.306196816081396,-0.8159576229807088,5
111,2017-01-01,Noah Cyrus,Make Me (Cry),"196,528",0.588,0.47100000000000003,0.0,-7.287000000000001,1.0,0.0577,0.5920000000000001,0.0733,0.209,152.881,spotify:track:2BrzlUj1u1CtvaJDGIKpsP,242081.0,4.0,-3.5710841189701545,-0.49365846405341524,-2.613194670089531,1.0064577586126238,-0.39215525165309456,3
112,2017-01-01,Kodak Black,No Flockin',"196,193",0.943,0.595,5.0,-8.372,0.0,0.191,0.0673,0.0839,0.815,117.53200000000001,spotify:track:34oWbFBfGEElvgO0a5c9V4,165291.0,4.0,-1.8824638176936657,-2.006362863430291,-2.4781296655089764,-0.014091521447740176,-1.5500485217573499,5
113,2017-01-01,Kanye West,Father Stretch My Hands Pt. 1,"195,965",0.7240000000000001,0.573,7.0,-4.113,1.0,0.0549,0.11800000000000001,0.5379999999999999,0.43799999999999994,113.088,spotify:track:4KW1lqgSr8TKrvBII0Brf8,135920.0,4.0,-3.64812748372759,-1.6854648038639217,-0.6198967188203528,-0.6601922609942221,1.1955335363975712,2
114,2017-01-01,fun.,We Are Young (feat. Janelle Monáe),"194,870",0.37799999999999995,0.638,10.0,-5.5760000000000005,1.0,0.075,0.02,0.0849,0.735,184.08599999999998,spotify:track:7a86XRg84qjasly9f6bPSD,250627.0,4.0,-3.174433847930951,-2.57237864051277,-2.4662811856648355,-0.5595760191284217,0.07922003157083574,1
115,2017-01-01,Aretha Franklin,Respect,"194,667",0.805,0.5579999999999999,0.0,-5.226,1.0,0.040999999999999995,0.16399999999999998,0.0546,0.965,114.95,spotify:track:7s25THrKz86DM225dOYwnr,147600.0,4.0,-4.112222667780177,-1.476992009250268,-2.9077213962312776,-0.4735216215851791,-1.5732268777319076,5
116,2017-01-01,Meek Mill,Litty (feat. Tory Lanez),"194,516",0.5920000000000001,0.701,10.0,-4.013999999999999,0.0,0.0858,0.0451,0.327,0.282,129.501,spotify:track:5J5PXmMdQ2nh1lZOal8KmK,280615.0,4.0,-2.976998274734561,-2.210920731679516,-1.1177951080848836,-0.9138455847446705,1.1591966024115352,2
117,2017-01-01,Post Malone,Congratulations,"192,751",0.63,0.804,6.0,-4.183,1.0,0.0363,0.215,0.253,0.49200000000000005,123.146,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,220293.0,4.0,-4.311944170129017,-1.2931818742484567,-1.374365790254617,-1.004993742002445,0.8309404803543371,2
118,2017-01-01,Charlie Puth,We Don't Talk Anymore,"189,619",0.728,0.563,1.0,-8.052999999999999,0.0,0.134,0.621,0.179,0.35200000000000004,100.01700000000001,spotify:track:37FXw5QGFN7uwwsLy8uAc0,217707.0,4.0,-2.3508477822193132,-0.4510689137079015,-1.720369473141382,0.7686526744282625,0.06676505382572598,3
119,2017-01-01,Stevie Wonder,Superstition - Single Version,"189,573",0.633,0.634,8.0,-12.115,1.0,0.0725,0.038,0.0385,0.872,100.499,spotify:track:1h2xVEoJORqrg71HocgqXd,245493.0,4.0,-3.2248276041235,-2.2928267606580675,-3.2570970376883985,1.0769072129214643,-1.4390599458815958,5
120,2017-01-01,Justin Bieber,Sorry,"186,703",0.654,0.76,0.0,-3.6689999999999996,0.0,0.045,0.0797,0.299,0.41,99.945,spotify:track:09CtPGIpYB4BrO8qb1RGsF,200787.0,4.0,-3.9619950887164532,-1.9140753156999881,-1.2073117055914506,-1.1151837958079533,0.9426545663130679,2
121,2017-01-01,MadeinTYO,Uber Everywhere,"186,602",0.779,0.455,1.0,-15.025,1.0,0.28,0.0542,0.177,0.19699999999999998,140.181,spotify:track:7zBPzAjKAqQpcv8F8GCq5s,153429.0,4.0,-1.4045001683704132,-2.1193447093284594,-1.731605546408308,2.329749277706646,-0.1817875376597181,3
122,2017-01-01,Drake,Pop Style,"184,790",0.713,0.462,7.0,-10.027000000000001,1.0,0.12300000000000001,0.192,0.105,0.0595,133.054,spotify:track:5mPSyjLatqB00IkPqRlbTE,212947.0,4.0,-2.4678791573691607,-1.3713923744088068,-2.2537949288246137,1.4803679144585977,-0.36118586258087665,3
123,2017-01-01,Petit Biscuit,Sunset Lover,"184,278",0.7829999999999999,0.467,6.0,-9.474,1.0,0.0503,0.7290000000000001,0.109,0.23600000000000002,90.838,spotify:track:0hNduWmlWmEmuwEFcYvRu1,237793.0,4.0,-3.785082760751276,-0.30478421744048034,-2.2164073967529934,1.5163572492033885,-0.49430287344650287,3
124,2017-01-01,Stevie Wonder,"Signed, Sealed, Delivered (I'm Yours)","183,966",0.645,0.6940000000000001,5.0,-8.552999999999999,1.0,0.0318,0.0255,0.0805,0.813,109.068,spotify:track:3pQAy5EVacSsDLZhMIytSk,158267.0,4.0,-4.533284046764837,-2.4714249206381482,-2.5194980945576195,-0.011743998081435983,-0.595986474946306,5
125,2017-01-01,Paul Simon,You Can Call Me Al,"183,669",0.7759999999999999,0.763,5.0,-8.124,1.0,0.0535,0.182,0.077,0.82,128.433,spotify:track:0qxYx4F3vm1AOnfux6dDxP,280000.0,4.0,-3.6883661300866004,-1.4076589755268982,-2.563949857128453,-0.19128073968789813,-0.9988388388302181,5
126,2017-01-01,Big Sean,Moves,"183,502",0.812,0.522,2.0,-5.287000000000001,1.0,0.257,0.0433,0.154,0.38,75.524,spotify:track:0Fv5N0cHBsl4bzCbollCAS,142907.0,4.0,-1.50919788172701,-2.230691397193716,-1.870802676568508,-0.26316098428546636,-0.3857979112594761,1
127,2017-01-01,Bruno Mars,That's What I Like,"183,494",0.853,0.56,1.0,-4.961,1.0,0.0406,0.013000000000000001,0.0944,0.86,134.066,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,206693.0,4.0,-4.128168290596408,-2.73799178418561,-2.360214205830682,-0.8880090432489126,-1.124091454283948,4
128,2017-01-01,The Weeknd,The Hills,"183,262",0.585,0.564,0.0,-7.063,0.0,0.0515,0.0671,0.135,0.13699999999999998,113.00299999999999,spotify:track:7fBv7CLKzipRk6EC6TWHOB,242253.0,4.0,-3.748004359455756,-2.0079548896838455,-2.0024805005437076,0.44571495161086533,0.3339432441220452,1
129,2017-01-01,Drake,Hotline Bling,"183,047",0.8909999999999999,0.625,2.0,-7.861000000000001,1.0,0.0558,0.0026100000000000003,0.0504,0.5479999999999999,134.967,spotify:track:0wwPcA6wtMf6HUMpIRdeP7,267067.0,4.0,-3.622879014180961,-3.228147170696248,-2.987764103904814,-0.2235095066516783,-1.6940585885479582,5
131,2017-01-01,The Chainsmokers,Roses,"182,217",0.713,0.802,4.0,-7.055,1.0,0.0561,0.0435,0.309,0.34299999999999997,100.001,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,226739.0,4.0,-3.614566950983575,-2.228463818725623,-1.1744140020843916,-0.46701895575557134,0.841312485664955,2
132,2017-01-01,Post Malone,Deja Vu,"181,649",0.62,0.69,7.0,-6.507999999999999,1.0,0.0493,0.0931,0.131,0.331,133.935,spotify:track:0H8XeaJunhvpBdBFIYi6Sh,234213.0,4.0,-3.8167685102401507,-1.8260184871507155,-2.0325579557809856,-0.13715276618545888,0.17357159606480116,1
133,2017-01-01,The Chainsmokers,Setting Fires,"181,113",0.627,0.7170000000000001,8.0,-5.751,0.0,0.0376,0.017,0.261,0.561,105.05,spotify:track:2PC9Tl8SWVO2yhDDtJcrAi,247427.0,4.0,-4.253845454253164,-2.6368079443717907,-1.3432348716594436,-0.7318146462887871,0.7703839360782109,2
134,2017-01-01,Queen,Don't Stop Me Now - 2011 Mix,"179,775",0.5670000000000001,0.8029999999999999,5.0,-7.345,1.0,0.128,0.0336,0.728,0.6609999999999999,156.395,spotify:track:1Y62huvqw02ZuggIQfBwBy,209653.0,4.0,-2.4132479141653693,-2.3496938842932815,-0.3174542307854511,-0.7370649826335147,1.8225505344897401,2
135,2017-01-01,AC/DC,You Shook Me All Night Long,"178,791",0.532,0.767,7.0,-5.5089999999999995,1.0,0.0574,0.0028699999999999997,0.39,0.755,127.361,spotify:track:2SiXAy7TuUkycRVbbWDEpo,210173.0,4.0,-3.5791305213032807,-3.2039511164867447,-0.941608539858445,-1.1926258607251323,1.2986220029536213,2
136,2017-01-01,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack","176,547",0.703,0.826,10.0,-7.178999999999999,0.0,0.0341,0.0322,0.179,0.945,103.564,spotify:track:3mRM4NM8iO7UBqrSigCQFH,285373.0,4.0,-4.415946055033883,-2.3689866973100524,-1.720369473141382,-0.8421960619159182,0.05493040316403735,4
137,2017-01-01,San Holo,Light,"176,446",0.57,0.763,1.0,-4.137,1.0,0.0573,0.0857,0.0932,0.43,150.088,spotify:track:6jq6rcOikCZAmjliAgAmfT,239853.0,4.0,-3.5818234272474068,-1.8733419778079725,-2.3730075572905913,-0.9367275184870165,-0.055862178041214336,4
138,2017-01-01,Michael Jackson,P.Y.T. (Pretty Young Thing),"176,354",0.888,0.815,11.0,-4.909,0.0,0.0404,0.23,0.127,0.961,127.273,spotify:track:5lA3pwMkBdd24StM90QrNR,238733.0,4.0,-4.136209117764603,-1.2455779654575165,-2.0635681925235456,-1.279547511247055,-0.8078160620691781,4
139,2017-01-01,Kanye West,Famous,"176,291",0.465,0.735,6.0,-3.715,1.0,0.11699999999999999,0.0711,0.0975,0.409,173.935,spotify:track:19a3JfW8BQwqHWUMbcqSx8,196040.0,4.0,-2.5369166295225956,-1.9767832703115669,-2.3279029009783354,-0.9785719138420458,0.1989254260098354,4
140,2017-01-01,Van Morrison,Brown Eyed Girl,"175,044",0.491,0.583,7.0,-10.964,1.0,0.0376,0.182,0.40700000000000003,0.907,150.572,spotify:track:3yrSvpt2l1xhsV9Em88Pul,183307.0,4.0,-4.253845454253164,-1.4076589755268982,-0.898942093539542,0.9082295014937554,1.2859868885477994,6
141,2017-01-01,Carly Rae Jepsen,Call Me Maybe,"174,945",0.7829999999999999,0.58,7.0,-6.547999999999999,1.0,0.0408,0.0114,0.10800000000000001,0.66,120.021,spotify:track:3TGRqZ0a2l1LRblBkJoaDx,193400.0,4.0,-4.120172966827089,-2.7852822329376266,-2.2256240518579173,-0.36360005768394016,-0.6822511557816722,5
142,2017-01-01,Adele,Water Under the Bridge,"174,085",0.596,0.838,5.0,-6.52,0.0,0.0704,0.0189,0.10800000000000001,0.47200000000000003,94.98200000000001,spotify:track:4vb4mFvYsr2h6enhjJsq9Y,240427.0,4.0,-3.2687306920511054,-2.595081295174787,-2.2256240518579173,-0.6645539814578602,0.04247558313015417,1
143,2017-01-01,Desiigner,Tiimmy Turner,"173,977",0.603,0.725,6.0,-3.054,1.0,0.0393,0.174,0.0786,0.304,122.803,spotify:track:3NJG6vMH1ZsectZkocMEm0,239853.0,4.0,-4.181269156093867,-1.4377914074923706,-2.543383579546976,-0.8744339130445664,-0.2125896219646155,4
144,2017-01-01,Flo Rida,My House,"173,343",0.688,0.7020000000000001,7.0,-4.792,0.0,0.0499,0.0215,0.128,0.74,94.006,spotify:track:6Knv6wdA0luoMUuuoYi2i1,192191.0,4.0,-3.7976692259465286,-2.5429183303617364,-2.05572501506252,-0.9926294686573698,-0.22014432709963563,4
145,2017-01-01,Flume,Say It (feat. Tove Lo),"171,093",0.598,0.532,3.0,-6.832999999999999,0.0,0.0295,0.0668,0.0617,0.261,74.96300000000001,spotify:track:5aOpzm8W8zysk4asB9hxJw,262521.0,4.0,-4.660832608141966,-2.01034977865616,-2.785471348070795,0.542456319268514,-0.4950496634981923,5
146,2017-01-01,Skrillex,Purple Lamborghini (with Rick Ross),"171,058",0.457,0.899,10.0,-2.591,0.0,0.132,0.0019,0.831,0.298,147.268,spotify:track:6JyuJFedEvPmdWQW0PkbGJ,215510.0,4.0,-2.3712839486951256,-3.3052855510733914,-0.18512548412668892,-2.0402470041533776,2.508819112530053,2
147,2017-01-01,The Weeknd,Secrets,"170,453",0.664,0.7709999999999999,0.0,-5.779,1.0,0.0533,0.0155,0.46,0.763,109.945,spotify:track:00NAQYOP4AmWR549nnYJZu,265600.0,4.0,-3.6942134376071754,-2.672361553738489,-0.7765287894989963,-1.0975765705343816,1.1279520264724214,2
148,2017-01-01,Lukas Graham,7 Years,"170,245",0.765,0.473,10.0,-5.829,1.0,0.0514,0.287,0.391,0.34,119.992,spotify:track:5kqIPrATaCc2LqxVWzQGbk,237300.0,4.0,-3.7510560305323604,-1.0839648503509944,-0.9390477189967712,0.1950642576418913,0.7626786461064792,6
149,2017-01-01,The Temptations,My Girl,"170,168",0.5720000000000001,0.418,0.0,-10.738,1.0,0.0349,0.635,0.0961,0.6940000000000001,104.566,spotify:track:745H5CctFr12Mo7cqa1BMH,165000.0,4.0,-4.37725529776101,-0.4310534451246682,-2.34236596300589,1.77795829848173,-0.3069274051310304,3
150,2017-01-01,Calvin Harris,Feel So Close - Radio Edit,"169,357",0.7070000000000001,0.924,7.0,-2.842,1.0,0.031,0.0009720000000000001,0.204,0.919,127.93700000000001,spotify:track:1gihuPhrLraKYrJMAEONyc,206413.0,4.0,-4.576408000338189,-3.4506339810998394,-1.5896352851379207,-2.4336370468539528,0.24159474315472418,2
151,2017-01-01,Travis Scott,Antidote,"169,297",0.713,0.526,1.0,-5.046,1.0,0.032,0.007670000000000001,0.124,0.131,131.05,spotify:track:1wHZx0LgzFHyeIZkUydNXq,262693.0,4.0,-4.522698165432687,-2.9195581021969805,-2.0874737133771,-0.265102931755316,-0.08844840808756738,1
152,2017-01-01,The Weeknd,True Colors,"168,726",0.624,0.424,1.0,-8.237,1.0,0.24,0.28600000000000003,0.17300000000000001,0.584,76.671,spotify:track:1oGdVdYjeQvojGKDddxLQQ,206013.0,4.0,-1.5937779624733839,-1.0865775278938223,-1.754463684484358,0.9576385664940624,0.07816536922711806,3
153,2017-01-01,Nebu Kiniza,Gassed Up,"167,151",0.7979999999999999,0.568,5.0,-9.072000000000001,0.0,0.135,0.0213,0.0586,0.45,148.88,spotify:track:6JjEVlMkfHWMeYavkEYzNO,193911.0,3.0,-2.340761047766349,-2.5467532644602398,-2.83702058239917,0.4298206535928279,-1.3450499704843948,5
154,2017-01-01,FRENSHIP,Capsize,"166,898",0.6829999999999999,0.708,5.0,-6.244,0.0,0.0305,0.0398,0.6859999999999999,0.355,92.991,spotify:track:2XMTqoHHSH0lvuXrvIEdco,237707.0,4.0,-4.604016771620914,-2.2710169329488195,-0.3768776512562519,-0.4760167413202939,1.7160509857930977,2
155,2017-01-01,Zara Larsson,I Would Like,"166,846",0.486,0.713,2.0,-3.949,0.0,0.0524,0.0853,0.0839,0.297,121.02799999999999,spotify:track:4Q4jmPHwu0wrJvqrld0FQ6,226720.0,4.0,-3.7208427967167266,-1.8759881608005344,-2.4781296655089764,-0.6492457637978525,0.13333893473824984,1
156,2017-01-01,ZAYN,PILLOWTALK,"165,974",0.584,0.7,11.0,-4.275,1.0,0.0456,0.11699999999999999,0.0939,0.43799999999999994,124.944,spotify:track:0PDUDa38GO8lMxLCRc4lL1,202747.0,4.0,-3.9407924556863274,-1.6906466203899764,-2.3655248927679198,-0.6708947202611133,-0.09052802600392791,4
157,2017-01-01,JAY-Z,Ni**as In Paris,"165,222",0.7879999999999999,0.8590000000000001,1.0,-5.542000000000001,1.0,0.315,0.127,0.348,0.769,140.02700000000002,spotify:track:4Li2WHPkuyCdtmokzW2007,219333.0,4.0,-1.2628376923402462,-1.6402843223046486,-1.0555527992076628,-1.311801597081141,0.43188763505185784,2
