peak_rank,median_rank,days,peak_streams,median_streams,artist,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature
121.0,165.0,5.0,233893.0,199169.0,Lil Uzi Vert,Skir Skirr,0.711,0.414,1.0,-4.0139999999999985,1.0,0.105,0.232,0.0,0.149,0.141,140.012,spotify:track:77V8N0imMUga8hUL0gxXHT,182160.0,4.0
4.0,37.0,125.0,2051892.0,546083.0,Andy Williams,It's the Most Wonderful Time of the Year,0.293,0.885,4.0,-7.209,0.0,0.106,0.561,0.00133,0.099,0.401,112.605,spotify:track:3gBhiIj76UJQ7jlrUR4qjc,248160.0,3.0
4.0,47.0,130.0,1751436.0,481776.5,Wham!,Last Christmas,0.735,0.478,2.0,-12.472,1.0,0.0293,0.189,2.48e-06,0.355,0.947,107.682,spotify:track:2FRnf9qhLbvw8fu4IBXx78,262960.0,4.0
30.0,56.0,27.0,557886.0,416258.0,Anita Kerr Singers,Jingle Bell Rock,0.645,0.633,10.0,-8.869,0.0,0.0494,0.131,0.0,0.0945,0.875,72.26,spotify:track:6m3HxLzej41UOEVAq0nvd9,115160.0,4.0
125.0,169.0,139.0,281544.0,210044.0,Russell Dickerson,Yours,0.555,0.722,11.0,-6.005,1.0,0.034,0.119,0.0,0.0861,0.5589999999999999,134.058,spotify:track:6RSNKGdv3nDTHqgw4bdzyF,216960.0,4.0
7.0,48.0,105.0,1700168.0,480925.0,Burl Ives,A Holly Jolly Christmas - Single Version,0.6829999999999999,0.375,0.0,-13.056,1.0,0.0303,0.579,0.0,0.076,0.888,140.467,spotify:track:65Q2mv3UlVi9eO70OpsmSe,135533.0,4.0
9.0,57.0,109.0,1600437.0,442820.0,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),0.653,0.259,2.0,-13.336,1.0,0.0595,0.903,0.0,0.362,0.835,142.157,spotify:track:4kKdvXD0ez7jp1296JmAts,155453.0,4.0
5.0,59.5,104.0,1960719.0,461382.5,Nat King Cole,The Christmas Song (Merry Christmas To You),0.319,0.21,1.0,-15.231,1.0,0.0341,0.92,8.06e-05,0.138,0.209,78.696,spotify:track:4PS1e8f2LvuTFgUs1Cn3ON,192160.0,4.0
6.0,72.0,44.0,1314442.0,358265.0,Vince Guaraldi Trio,Christmas Time Is Here - Vocal,0.388,0.145,9.0,-19.697,0.0,0.0318,0.978,6.86e-06,0.0997,0.0911,75.47399999999998,spotify:track:299lFlaAsNQdgbIZNPmIA0,166387.0,3.0
8.0,62.0,101.0,1574160.0,436032.0,Bing Crosby,White Christmas,0.317,0.158,9.0,-16.485,1.0,0.0381,0.6729999999999999,0.353,0.338,0.247,130.503,spotify:track:4so0Wek9Ig1p6CRCHuINwW,177480.0,3.0
16.0,84.0,82.0,1350814.0,376179.5,Perry Como,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),0.725,0.276,7.0,-12.25,1.0,0.0599,0.76,0.0,0.116,0.7170000000000001,112.89,spotify:track:2pXpURmn6zC5ZYDMms6fwa,155933.0,4.0
184.0,184.0,1.0,176207.0,176207.0,The Beatles,Here Comes The Sun - Remastered,0.557,0.54,9.0,-10.484000000000002,1.0,0.0347,0.0339,0.00248,0.179,0.394,129.171,spotify:track:6dGnYIeXmHdcikdzNNDMm2,185733.0,4.0
16.0,130.0,90.0,932957.0,288971.5,Mykola Dmytrovych Leontovych,Carol of the Bells,0.418,0.106,8.0,-22.507,0.0,0.0448,0.994,0.0292,0.179,0.8,46.718,spotify:track:4tHqQMWSqmL6YjXwsqthDI,85267.0,4.0
7.0,64.5,102.0,1700189.0,420746.5,Band Aid,Do They Know It's Christmas? - 1984 Version,0.599,0.642,0.0,-6.936,1.0,0.0363,0.16399999999999998,3.33e-05,0.0992,0.349,115.412,spotify:track:0247StOpd3AkeBQzANX4Zf,222533.0,4.0
11.0,91.0,99.0,1561961.0,360702.0,José Feliciano,Feliz Navidad,0.512,0.831,2.0,-9.004,1.0,0.0383,0.552,0.0,0.336,0.963,148.82,spotify:track:0oPdaY4dXtc3ZsaG17V972,182067.0,4.0
14.0,87.0,99.0,1322252.0,363065.0,Elvis Presley,Blue Christmas,0.465,0.27,4.0,-16.660999999999998,1.0,0.0425,0.902,0.00104,0.145,0.58,94.519,spotify:track:3QiAAp20rPC3dcAtKtMaqQ,129173.0,4.0
9.0,56.0,117.0,1627482.0,436312.0,Michael Bublé,It's Beginning to Look a Lot like Christmas,0.339,0.214,4.0,-11.714,1.0,0.0375,0.908,7.47e-06,0.341,0.363,94.775,spotify:track:5a1iz510sv2W9Dt1MvFd5R,206640.0,3.0
58.0,95.0,63.0,397817.0,288999.0,BTS,MIC Drop (feat. Desiigner) [Steve Aoki Remix],0.613,0.8420000000000001,10.0,-4.332,0.0,0.219,0.0157,0.0,0.23,0.645,169.917,spotify:track:7Ed6BkggCS2KaKY5YlINaF,238726.0,4.0
10.0,74.5,218.0,867383.0,367176.5,Kodak Black,Codeine Dreaming (feat. Lil Wayne),0.736,0.604,1.0,-7.357,0.0,0.222,0.0652,6.43e-05,0.124,0.574,155.007,spotify:track:4DTpngLjoHj5gFxEZFeD3J,264532.0,4.0
13.0,118.5,88.0,1048504.0,295103.5,Bing Crosby,Winter Wonderland,0.5920000000000001,0.23,10.0,-13.603,1.0,0.0511,0.828,0.0,0.12,0.537,126.655,spotify:track:2IuUMx3uxxJAHcH41aYtn0,144253.0,4.0
22.0,132.0,91.0,938603.0,284948.0,Eartha Kitt,Santa Baby (with Henri René & His Orchestra),0.7,0.138,8.0,-12.347,1.0,0.0612,0.902,0.0,0.185,0.49,84.48700000000002,spotify:track:1foCxQtxBweJtZmdxhEHVO,206067.0,4.0
18.0,108.0,95.0,1250716.0,323569.0,Chuck Berry,Run Rudolph Run - Single Version,0.6809999999999999,0.715,7.0,-10.609000000000002,0.0,0.0912,0.812,9.43e-06,0.0777,0.957,152.132,spotify:track:2pnPe4pJtq7689i5ydzvJJ,165733.0,4.0
13.0,79.0,115.0,1338732.0,370487.0,Justin Bieber,Mistletoe,0.6579999999999999,0.56,6.0,-9.049,0.0,0.0467,0.498,0.0,0.0794,0.8540000000000001,161.994,spotify:track:7xapw9Oy21WpfEcib2ErSA,182947.0,4.0
20.0,145.0,47.0,843539.0,254503.0,Burl Ives,Rudolph The Red-Nosed Reindeer,0.67,0.275,0.0,-12.755,1.0,0.0385,0.6709999999999999,0.0,0.199,0.8059999999999999,152.649,spotify:track:4hXAK3mjFVFOOiJQ3rKAXi,130027.0,4.0
96.0,146.0,15.0,264054.0,227705.0,Anitta,Downtown,0.775,0.679,4.0,-4.985,0.0,0.135,0.18,7.26e-05,0.068,0.619,166.00799999999995,spotify:track:3Ga6eKrUFf12ouh9Yw3v2D,193456.0,4.0
12.0,75.0,97.0,1548449.0,402222.0,Paul McCartney,Wonderful Christmastime - Remastered 2011 / Edited Version,0.774,0.511,11.0,-8.914,1.0,0.0319,0.322,0.0,0.0672,0.7709999999999999,94.736,spotify:track:1SV1fxF65n9NhRHp3KlBuu,227653.0,4.0
5.0,45.0,125.0,1765202.0,437576.0,Ariana Grande,Santa Tell Me,0.525,0.621,7.0,-7.364,1.0,0.116,0.0489,0.0,0.294,0.591,191.9,spotify:track:0lizgQ7Qw35od7CYaoMBZb,204093.0,4.0
97.0,154.0,72.0,263690.0,218683.5,Jaden,Icon,0.7859999999999999,0.82,9.0,-5.093,0.0,0.232,0.222,0.0,0.575,0.49,119.982,spotify:track:22nyEAEM29tcBRhukR089b,220996.0,4.0
15.0,107.0,95.0,1363542.0,345735.0,John Lennon,Happy Xmas (War Is Over) - Remastered,0.328,0.607,2.0,-11.076,1.0,0.0315,0.319,0.0,0.765,0.395,146.539,spotify:track:3zJw3rugfpVrmBeDDnUYzy,213880.0,3.0
124.0,181.0,14.0,238834.0,204760.5,James Arthur,Naked,0.529,0.607,6.0,-6.7810000000000015,1.0,0.0574,0.104,0.0,0.0631,0.238,101.966,spotify:track:7krbSH3rd8lhIZvuzTV3Bl,234107.0,4.0
25.0,158.5,38.0,768979.0,237735.0,Dean Martin,Silver Bells,0.273,0.259,8.0,-13.967,1.0,0.0306,0.9,0.0,0.308,0.604,97.085,spotify:track:4QX5pZQpQTgVlkqfUTDim0,142560.0,3.0
84.0,151.0,65.0,531398.0,251753.0,Pentatonix,Hallelujah,0.364,0.378,7.0,-7.381,0.0,0.0331,0.47,0.0,0.339,0.366,89.91799999999998,spotify:track:0HZk0QsXPhMNAWNDR3rYE8,268960.0,3.0
27.0,148.0,46.0,782024.0,257555.5,The Beach Boys,Little Saint Nick - 1991 Remix,0.602,0.5529999999999999,11.0,-9.336,1.0,0.0328,0.108,0.0,0.0512,0.971,130.594,spotify:track:5xlS0QkVrSH7ssEbBgBzbM,118840.0,4.0
19.0,143.5,44.0,848672.0,256356.5,Judy Garland,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording",0.156,0.184,6.0,-14.82,1.0,0.0393,0.97,0.00458,0.26,0.107,180.887,spotify:track:6EMmfEbpaDvbYKMDw6GPgA,162333.0,3.0
185.0,185.0,2.0,195682.0,193973.0,blackbear,anxiety (with FRND),0.652,0.715,0.0,-5.919,1.0,0.0388,0.0291,0.0,0.156,0.618,97.981,spotify:track:7my1wrfnHqssb3mtHEPWrI,191036.0,4.0
178.0,178.0,1.0,202387.0,202387.0,T-Pain,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),0.451,0.55,1.0,-8.137,1.0,0.262,0.0108,0.0,0.0737,0.594,80.001,spotify:track:2aIdVb8v9KTpEZnftkz2mD,227960.0,4.0
3.0,70.0,92.0,1286639.0,360594.0,Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),0.5870000000000001,0.299,8.0,-7.365,1.0,0.0263,0.779,0.0,0.123,0.35600000000000004,94.992,spotify:track:1bhUWB0zJMIKr9yVPrkEuI,259550.0,3.0
3.0,32.0,156.0,1038353.0,561659.5,G-Eazy,Him & I,0.589,0.731,2.0,-6.343,1.0,0.0868,0.0534,0.0,0.308,0.191,87.90799999999999,spotify:track:5k38wzpLb15YgncyWdTZE4,268867.0,4.0
21.0,70.0,92.0,601411.0,378737.5,Taylor Swift,End Game,0.649,0.589,2.0,-6.237,1.0,0.0558,0.00845,0.0,0.108,0.151,159.07299999999995,spotify:track:2x0WlnmfG39ZuDmstl9xfX,244827.0,4.0
75.0,147.0,55.0,338248.0,229073.0,Martin Garrix,So Far Away (feat. Jamie Scott & Romy Dya),0.526,0.52,6.0,-7.985,0.0,0.0569,0.435,0.0,0.197,0.13,149.119,spotify:track:0OlnLZY4cmQzT6ZGttvWBM,183637.0,4.0
71.0,147.0,15.0,348311.0,254103.0,Taylor Swift,I Did Something Bad,0.696,0.602,0.0,-6.1560000000000015,0.0,0.159,0.0679,2.11e-05,0.0696,0.305,82.98899999999998,spotify:track:4svZDCRz4cJoneBpjpx8DJ,238253.0,4.0
74.0,128.0,13.0,336631.0,262959.0,Taylor Swift,Don’t Blame Me,0.615,0.534,9.0,-6.7189999999999985,0.0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,236413.0,4.0
20.0,140.5,198.0,835863.0,252777.0,Taylor Swift,Delicate,0.75,0.404,9.0,-10.178,0.0,0.0682,0.21600000000000005,0.000357,0.0911,0.0499,95.045,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,232253.0,4.0
96.0,155.0,4.0,305935.0,222231.0,Miguel,Come Through and Chill (feat. J. Cole & Salaam Remi),0.461,0.653,6.0,-8.617,1.0,0.327,0.158,0.0,0.197,0.588,81.628,spotify:track:1m8WpLYXEiNVZchsWEcCSy,322000.0,1.0
111.0,111.0,1.0,272073.0,272073.0,Louis Tomlinson,Miss You,0.541,0.69,3.0,-5.391,1.0,0.206,0.0216,0.0,0.257,0.6809999999999999,180.239,spotify:track:3zxrecYFao03IrrcyFiaMU,182026.0,3.0
115.0,132.0,7.0,263619.0,244086.0,Taylor Swift,Getaway Car,0.562,0.6890000000000001,2.0,-6.745,1.0,0.127,0.00465,2.23e-06,0.0888,0.35100000000000003,172.054,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,233627.0,4.0
142.0,160.0,5.0,243522.0,218125.0,Taylor Swift,So It Goes...,0.574,0.61,2.0,-7.282999999999999,1.0,0.0732,0.122,1.1e-06,0.13,0.374,74.957,spotify:track:5PxFv9yJEg9dxvbZggykro,227907.0,4.0
121.0,147.0,6.0,250550.0,236486.0,Taylor Swift,This Is Why We Can’t Have Nice Things,0.5670000000000001,0.789,5.0,-5.9860000000000015,1.0,0.115,0.0156,0.0,0.382,0.438,163.96,spotify:track:07NxDD1iKCHbAldceD7QLP,207133.0,4.0
136.0,157.5,6.0,239493.0,222557.5,Taylor Swift,King Of My Heart,0.675,0.703,0.0,-7.902,1.0,0.0382,0.00882,2.21e-06,0.0391,0.314,110.01,spotify:track:7HuBDWi18s4aJM8UFnNheH,214320.0,4.0
128.0,156.5,6.0,243182.0,225912.5,Taylor Swift,Dress,0.7190000000000001,0.469,0.0,-8.792,1.0,0.0533,0.0329,0.0,0.16899999999999998,0.0851,120.085,spotify:track:6oVxXO5oQ4pTpO8RSnkzvv,230373.0,4.0
151.0,164.0,5.0,231392.0,220289.0,Taylor Swift,Dancing With Our Hands Tied,0.624,0.691,0.0,-6.686,0.0,0.196,0.0604,1.1e-05,0.138,0.284,160.024,spotify:track:7I7JbDv63ZJJsSi24DyJrz,211507.0,4.0
167.0,167.0,1.0,224615.0,224615.0,blackbear,top priority (with Ne-Yo),0.851,0.599,11.0,-4.863,1.0,0.056,0.229,0.0,0.0748,0.821,103.936,spotify:track:2yjwPmZ3XKKoVVPzKQ9d0o,171200.0,4.0
126.0,165.5,6.0,244026.0,220574.5,Taylor Swift,New Year’s Day,0.6609999999999999,0.151,0.0,-12.864,1.0,0.0354,0.921,0.0,0.13,0.23,94.922,spotify:track:7F5oktn5YOsR9eR5YsFtqb,235467.0,4.0
179.0,188.5,2.0,206304.0,194077.0,Jay Critch,Fashion,0.726,0.225,4.0,-19.72,0.0,0.0588,0.00351,0.0,0.0655,0.17,142.988,spotify:track:4EDmwV0cTLJ31s9sLQ1x2p,208598.0,4.0
29.0,146.0,63.0,931623.0,279784.0,Bing Crosby,Do You Hear What I Hear?,0.5660000000000001,0.246,10.0,-15.499,1.0,0.0276,0.813,1.48e-06,0.195,0.412,101.529,spotify:track:5aDoUmxBsbdpS16alksb5Z,165667.0,4.0
36.0,151.5,24.0,718571.0,271181.0,Carpenters,Sleigh Ride,0.47,0.232,11.0,-15.662,1.0,0.192,0.871,0.0,0.104,0.552,201.258,spotify:track:07RmHXaYqBdUyfAESPZkRO,159440.0,4.0
31.0,147.5,16.0,695171.0,264998.5,Frank Sinatra,The First Noel - Remastered 1999,0.17600000000000002,0.153,0.0,-15.969,1.0,0.0365,0.956,0.00012,0.158,0.157,84.741,spotify:track:6keKIzkXWdbwJWMBJQUwYl,161373.0,1.0
33.0,163.0,52.0,773889.0,256677.0,Gene Autry,Here Comes Santa Claus (Right Down Santa Claus Lane),0.8340000000000001,0.3720000000000001,1.0,-11.99,1.0,0.0358,0.799,0.0,0.275,0.976,96.628,spotify:track:25leEEaz1gIpp7o21Fqyjo,150267.0,4.0
28.0,151.0,60.0,944725.0,275183.0,Nat King Cole,Joy To The World,0.5529999999999999,0.337,10.0,-10.334,1.0,0.03,0.818,0.0,0.113,0.662,101.918,spotify:track:1VuAamHM7P3VQQEXYGG3Uu,84987.0,4.0
101.0,175.0,37.0,464093.0,238754.0,Pentatonix,"Mary, Did You Know?",0.4970000000000001,0.312,11.0,-9.088,0.0,0.0269,0.302,0.0,0.0968,0.177,105.036,spotify:track:4z8sz6E4YyFuEkv5o7IJni,203373.0,4.0
30.0,150.0,11.0,697813.0,233702.0,Bing Crosby,Mele Kalikimaka - Single Version,0.515,0.202,3.0,-10.74,1.0,0.0627,0.79,0.0,0.181,0.608,203.501,spotify:track:12AzbCfLF96R9GmWU6o24s,174000.0,4.0
29.0,148.0,57.0,972910.0,274061.0,Frank Sinatra,Mistletoe And Holly - Remastered 1999,0.607,0.103,9.0,-14.405,1.0,0.0404,0.804,0.0,0.076,0.341,110.378,spotify:track:7faDzZnZYqTyYThx2sbHVQ,136427.0,4.0
77.0,157.0,84.0,366445.0,212097.0,6ix9ine,KOODA,0.885,0.6409999999999999,1.0,-4.455,1.0,0.35100000000000003,0.175,0.0,0.234,0.201,91.167,spotify:track:0tYHqwTW4s6VuPWDSD7n7K,142582.0,4.0
53.0,124.0,227.0,482964.0,251338.0,Trippie Redd,Dark Knight Dummo (Feat. Travis Scott),0.28,0.821,8.0,-2.864,0.0,0.111,0.16699999999999998,0.0,0.139,0.254,181.444,spotify:track:3YeJXuRSNS5FYwOsDu44kD,256163.0,3.0
7.0,79.0,52.0,863663.0,299366.5,Big Sean,Go Legend (& Metro Boomin),0.6559999999999999,0.564,1.0,-8.925,0.0,0.0883,0.0167,1.39e-06,0.165,0.25,150.014,spotify:track:3wAI7MIQtTgwcRmwchPZBc,268947.0,4.0
41.0,138.0,19.0,525694.0,248807.0,Big Sean,Pull Up N Wreck (& Metro Boomin),0.49,0.44,10.0,-7.76,1.0,0.353,0.00806,0.00103,0.18600000000000005,0.091,173.095,spotify:track:7DuvVy7JfFgXwWlVzyyPys,227533.0,4.0
54.0,121.0,6.0,448448.0,249812.0,Big Sean,Big Bidness (& Metro Boomin),0.657,0.579,7.0,-10.463,0.0,0.275,0.123,0.0,0.102,0.146,84.985,spotify:track:42XnD59SFcomCJu55EPhqJ,273027.0,4.0
27.0,126.0,12.0,629591.0,262456.0,Eminem,Untouchable,0.5539999999999999,0.887,7.0,-3.367,1.0,0.503,0.0803,0.0,0.15,0.648,172.233,spotify:track:6IvespQWGW4USXwexlVKDm,370133.0,4.0
34.0,78.5,58.0,575942.0,306891.5,Camila Cabello,Real Friends,0.701,0.512,0.0,-6.869,0.0,0.0969,0.235,5.07e-06,0.135,0.6629999999999999,91.947,spotify:track:5vnpANH92iEajvGwE2oQ6r,223583.0,4.0
59.0,178.0,18.0,433484.0,205198.5,Big Sean,So Good (& Metro Boomin),0.619,0.404,8.0,-8.333,0.0,0.441,0.0144,0.0,0.115,0.5660000000000001,90.008,spotify:track:0fWBFDRTIuk8ZgNdZqhCer,268720.0,4.0
66.0,118.0,3.0,406564.0,278289.0,Camila Cabello,Never Be the Same - Radio Edit,0.627,0.693,0.0,-4.382,1.0,0.0856,0.158,0.000102,0.115,0.245,129.80100000000002,spotify:track:0sVgOxAOOAj0K8PdFEGhrR,227240.0,4.0
67.0,133.0,6.0,386685.0,237934.0,Big Sean,Who's Stopping Me (& Metro Boomin),0.664,0.552,7.0,-10.479,1.0,0.306,0.425,0.0,0.0757,0.763,99.721,spotify:track:7dHui7yOhsoj7HdWSuJTW7,213600.0,4.0
80.0,189.0,11.0,353288.0,203510.0,Migos,Danger (with Migos & Marshmello),0.8140000000000001,0.743,9.0,-2.968,1.0,0.159,0.152,0.0,0.163,0.3670000000000001,107.996,spotify:track:0nhVrTiCGiGRCoZOJiWzm1,214587.0,4.0
88.0,147.0,4.0,339180.0,243781.5,Big Sean,Savage Time (& Metro Boomin),0.508,0.496,1.0,-9.514,1.0,0.348,0.184,0.0,0.333,0.237,147.007,spotify:track:6Vur2D5ks3pdAZqqmLIeab,335333.0,4.0
100.0,120.0,2.0,316431.0,279977.0,Big Sean,In Tune (& Metro Boomin),0.5760000000000001,0.448,2.0,-11.382,1.0,0.319,0.336,8.41e-05,0.129,0.13,77.113,spotify:track:5bq7cr4wjs9LaK7V7onc5F,255587.0,4.0
105.0,119.0,2.0,310934.0,282801.0,Big Sean,Even The Odds (& Metro Boomin),0.562,0.476,4.0,-12.155,0.0,0.246,0.435,0.0,0.101,0.185,144.2,spotify:track:5cHorcEr5z7GC0DjKxiWF1,226720.0,4.0
50.0,82.0,37.0,459201.0,301171.0,G-Eazy,Sober,0.5579999999999999,0.7659999999999999,6.0,-5.9529999999999985,0.0,0.231,0.263,0.0,0.32,0.182,96.281,spotify:track:3qk4wRMDlaeagZGjSYbsOV,203960.0,4.0
125.0,145.5,2.0,283756.0,253290.0,Big Sean,Reason (& Metro Boomin),0.677,0.623,2.0,-7.544,1.0,0.193,0.0287,8.88e-05,0.147,0.512,157.011,spotify:track:4GvhvCrqxhpyMBUzwdDC0T,198720.0,4.0
164.0,164.0,1.0,240555.0,240555.0,Big Sean,"No Hearts, No Love (& Metro Boomin)",0.384,0.705,1.0,-7.99,1.0,0.254,0.0271,0.006809999999999999,0.316,0.266,83.601,spotify:track:6LotTSj4ATgXgke2ktLC1O,225920.0,4.0
123.0,133.5,6.0,261170.0,248888.0,Quality Control,My Dawg,0.911,0.637,1.0,-7.252000000000002,1.0,0.112,0.0259,0.0,0.104,0.615,133.037,spotify:track:49K3jbwZmZKaDGTfjpIVg0,317701.0,4.0
27.0,143.0,62.0,1031957.0,278405.0,Dean Martin,"Baby, It's Cold Outside",0.471,0.166,0.0,-17.278,1.0,0.0582,0.88,0.0,0.0589,0.501,130.793,spotify:track:7omYbV2oF2UF8yBJJMTt0M,143667.0,3.0
13.0,67.0,80.0,1460183.0,421735.0,Michael Bublé,Holly Jolly Christmas,0.647,0.465,7.0,-8.308,1.0,0.0428,0.865,0.0,0.0882,0.6990000000000001,151.251,spotify:track:5PuKlCjfEVIXl0ZBp5ZW9g,119787.0,4.0
100.0,146.0,11.0,503808.0,316609.0,Michael Bublé,White Christmas (with Shania Twain),0.628,0.484,10.0,-7.587999999999999,1.0,0.0319,0.469,1.23e-05,0.126,0.642,63.476000000000006,spotify:track:2gbCG4Rt9984UZ7Tc0dIFd,216627.0,4.0
42.0,129.0,10.0,603558.0,360931.5,Bing Crosby,The Little Drummer Boy,0.636,0.165,10.0,-14.261,1.0,0.0328,0.885,4.820000000000001e-05,0.0502,0.505,112.777,spotify:track:0pAT3JUEjIiqUkwxE0vbBQ,180040.0,4.0
5.0,62.0,233.0,1048100.0,395537.0,Camila Cabello,Never Be the Same,0.637,0.713,0.0,-4.333,1.0,0.0747,0.181,0.000637,0.13699999999999998,0.243,129.923,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,226973.0,4.0
67.0,102.0,95.0,370188.0,271265.0,Quality Control,Ice Tray,0.89,0.504,8.0,-5.444,0.0,0.123,0.023,0.0,0.123,0.222,129.969,spotify:track:3wdfLVUhmX64lIyWIIEW8s,213613.0,4.0
26.0,107.0,70.0,1063342.0,339073.0,Sam Smith,Have Yourself A Merry Little Christmas,0.438,0.17800000000000002,5.0,-9.402,1.0,0.0414,0.957,0.0,0.316,0.344,75.248,spotify:track:1Qi2wh8fFgDV7tl4Sj3f2K,170964.0,1.0
55.0,56.5,2.0,404601.0,400939.5,Charlie Puth,How Long - Remix,0.7859999999999999,0.775,1.0,-5.316,0.0,0.0711,0.156,0.000103,0.0962,0.659,122.002,spotify:track:2cmWjJEB9PydEc1eIHbOHX,192787.0,4.0
90.0,162.0,7.0,409593.0,253011.0,Miley Cyrus,Rockin' Around The Christmas Tree,0.602,0.713,10.0,-7.58,0.0,0.0351,0.041,0.0,0.27,0.7959999999999999,141.987,spotify:track:5lyikKk6KFWfWCuDDir9Fx,116547.0,4.0
2.0,46.0,121.0,1167659.0,491888.0,Eminem,River (feat. Ed Sheeran),0.748,0.7490000000000001,8.0,-5.916,0.0,0.516,0.142,0.0,0.0713,0.659,90.09,spotify:track:1cS0TgbR263ey9jn0MwD2s,221013.0,4.0
10.0,65.5,12.0,846354.0,389627.0,Eminem,Believe,0.884,0.4920000000000001,1.0,-5.343,0.0,0.112,0.16,0.0,0.359,0.11,130.072,spotify:track:4iTyf5pLZMOR8YrEZgSopo,315347.0,4.0
24.0,114.0,10.0,643116.0,271260.0,Eminem,Chloraseptic (feat. Phresher),0.887,0.725,2.0,-6.534,1.0,0.295,0.159,0.0,0.333,0.441,135.95,spotify:track:756ZV0boQJ6Kbk3WFBuVjD,296941.0,4.0
31.0,79.0,7.0,603791.0,319014.0,Eminem,Remind Me,0.754,0.8690000000000001,4.0,-3.843,1.0,0.303,0.13699999999999998,0.0,0.752,0.784,93.77,spotify:track:5uvwJAheJJEkgu88t3Wqf5,225173.0,4.0
32.0,70.0,7.0,603596.0,336262.0,Eminem,Like Home (feat. Alicia Keys),0.78,0.787,8.0,-4.581,1.0,0.245,0.232,0.0,0.246,0.258,109.883,spotify:track:2Ie7pnF3ZKNTde30TQWlWx,245467.0,4.0
43.0,85.0,7.0,545456.0,296254.0,Eminem,Bad Husband (feat. X Ambassadors),0.514,0.72,8.0,-5.189,1.0,0.322,0.0738,0.0,0.14800000000000002,0.478,96.237,spotify:track:3GOjD8hwXOxbTF3apTqSqX,287893.0,3.0
50.0,95.0,6.0,509789.0,286089.5,Eminem,Tragic Endings (feat. Skylar Grey),0.665,0.769,4.0,-5.04,0.0,0.249,0.4,0.0,0.7090000000000001,0.512,80.971,spotify:track:3xpTHrC1b6dmiLEeM5jO0z,252027.0,4.0
58.0,113.0,7.0,468297.0,254767.0,Eminem,Nowhere Fast (feat. Kehlani),0.7,0.74,11.0,-4.617,1.0,0.184,0.254,0.0,0.0682,0.6629999999999999,79.015,spotify:track:4xs1uoAjiWAEecX9yKGSF6,264173.0,4.0
63.0,137.0,5.0,452387.0,247455.0,Eminem,Framed,0.7440000000000001,0.8270000000000001,7.0,-2.972,1.0,0.113,0.0136,0.0,0.272,0.735,145.972,spotify:track:4UTpObwAYO67yymOoCeXwS,252960.0,4.0
65.0,123.0,5.0,448004.0,260492.0,Eminem,Offended,0.6609999999999999,0.865,1.0,-4.439,1.0,0.362,0.561,0.0,0.8420000000000001,0.731,139.731,spotify:track:6ogACNVtzSJHzqLhzUegaf,320920.0,4.0
66.0,132.0,4.0,444546.0,267199.0,Eminem,Revival (Interlude),0.61,0.28300000000000003,6.0,-9.696,0.0,0.0286,0.879,1.16e-06,0.293,0.762,99.917,spotify:track:74dQwVKuCx6aDI2BQ7xW92,51827.0,4.0
71.0,132.5,4.0,411345.0,267829.5,Eminem,Heat,0.843,0.86,7.0,-5.386,0.0,0.273,0.172,0.0,0.31,0.519,99.026,spotify:track:7ntU619k40YVxcRvFNDTNn,250000.0,4.0
72.0,131.0,5.0,407446.0,249044.0,Eminem,Castle,0.612,0.8190000000000001,7.0,-4.592,1.0,0.321,0.0274,0.000646,0.0938,0.279,84.977,spotify:track:0lc70Jh2s1iOMuv9XIEhFy,254760.0,4.0
75.0,156.0,5.0,392399.0,231829.0,Eminem,In Your Head,0.647,0.778,1.0,-5.2570000000000014,1.0,0.224,0.00164,0.0,0.389,0.252,82.91799999999998,spotify:track:5qykEZTHAcplCLrynoLRnN,182640.0,4.0
77.0,136.0,4.0,380551.0,261872.5,Eminem,Need Me (feat. Pink),0.695,0.6609999999999999,10.0,-7.2,1.0,0.0645,0.00525,0.0,0.28600000000000003,0.513,104.979,spotify:track:6B2ERbVUDfIiUNXCWhjzFG,265467.0,3.0
78.0,155.0,5.0,379642.0,233221.0,Eminem,Arose,0.532,0.906,4.0,-6.1179999999999986,0.0,0.446,0.168,0.0,0.14,0.547,140.684,spotify:track:3fYptFSlH8Xs7Uoybytyrm,274627.0,1.0
86.0,86.0,1.0,353941.0,353941.0,Jeezy,"American Dream (feat. J.Cole, Kendrick Lamar)",0.64,0.8490000000000001,2.0,-5.684,1.0,0.154,0.0587,0.0,0.303,0.6409999999999999,76.983,spotify:track:2j8MsmmNqmc6UBEA54KOlY,249040.0,4.0
