rank,date,artist,title,max_streams,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature
78,2020-02-28,Swae Lee,Someone Said,541003,0.904,0.49200000000000005,2.0,-9.657,1.0,0.155,0.00119,0.364,0.125,0.257,149.982,spotify:track:5awaEIMiJboRO7ycF6UOot,223275.0,4.0
80,2020-02-28,Lil Baby,Consistent,398540,0.8170000000000001,0.439,0.0,-7.635,1.0,0.506,0.00434,0.0,0.282,0.215,149.967,spotify:track:6Q34rDGhBgUK0KlOsnU0Ls,181011.0,4.0
86,2020-02-28,Lil Baby,"Catch The Sun - From ""Queen & Slim: The Soundtrack""",391089,0.47200000000000003,0.65,1.0,-6.676,1.0,0.126,0.11699999999999999,0.0,0.14,0.11,82.56299999999999,spotify:track:3HcPCt4oIXSh0aMR5oOnuS,182330.0,4.0
96,2020-02-28,J Balvin,Rojo,507988,0.652,0.595,11.0,-4.04,1.0,0.113,0.15,0.00011499999999999999,0.0842,0.444,172.27,spotify:track:4uziEsK1yiqdauKVDPsmVG,150853.0,4.0
97,2020-02-28,Lil Baby,Forget That (feat. Rylo Rodriguez),360296,0.897,0.574,8.0,-8.017000000000001,1.0,0.406,0.0498,6.38e-06,0.122,0.769,150.086,spotify:track:1rX2V3ULhgO5eRRMWMc820,167172.0,4.0
99,2020-02-28,Jeremy Zucker,not ur friend,359579,0.8009999999999999,0.272,4.0,-10.564,1.0,0.415,0.302,0.0,0.40700000000000003,0.648,68.965,spotify:track:1g8illkxDpZ9oHckc7NovJ,174520.0,4.0
101,2020-02-28,Lil Baby,Gang Signs,357490,0.8190000000000001,0.7929999999999999,0.0,-5.77,1.0,0.0975,0.0145,0.0,0.36200000000000004,0.531,85.005,spotify:track:3v10ySCsyEu0SZByR6SRto,169783.0,4.0
106,2020-02-28,Aminé,Shimmy,348997,0.467,0.879,5.0,-4.372,0.0,0.483,0.373,0.0,0.27399999999999997,0.795,172.783,spotify:track:7iG6aXHLFg9tBzP6OIyuJa,133995.0,4.0
109,2020-02-28,Jhené Aiko,Happiness Over Everything (H.O.E.) (feat. Future & Miguel),691233,0.518,0.7020000000000001,1.0,-6.91,0.0,0.20800000000000002,0.128,0.0,0.075,0.878,134.965,spotify:track:3Wol2exesJNRrj6hGZ6R8s,193833.0,4.0
114,2020-02-28,Lil Baby,Hurtin,335065,0.813,0.42200000000000004,6.0,-8.788,0.0,0.342,0.0624,1.41e-06,0.13699999999999998,0.159,93.87700000000001,spotify:track:04saBwtbgsgmnrUt5WhuxA,163653.0,4.0
122,2020-02-28,Lil Baby,Solid,325032,0.825,0.589,10.0,-6.875,0.0,0.452,0.0166,1.57e-06,0.135,0.33899999999999997,156.037,spotify:track:00gEQu4HEozB5EBFlLC7rR,185854.0,4.0
146,2020-02-28,Martin Garrix,Drown (feat. Clinton Kane),295673,0.573,0.7390000000000001,9.0,-5.455,1.0,0.0581,0.212,0.0,0.175,0.363,120.07700000000001,spotify:track:4RVtBlHFKj51Ipvpfv5ER4,174062.0,4.0
151,2020-02-28,Marshmello,Crusade,288377,0.618,0.98,9.0,-0.8420000000000001,0.0,0.0777,0.0266,0.516,0.32799999999999996,0.488,140.003,spotify:track:29Dvkvp7Wgd1VJdDvVJlvf,171429.0,4.0
192,2020-02-28,Delacey,Cruel Intentions,386800,0.677,0.878,11.0,-3.497,0.0,0.213,0.0883,0.0,0.154,0.22699999999999998,90.04799999999999,spotify:track:7E91ECLi2J4L21tEX0RBHn,192571.0,4.0
3,2020-02-29,Bad Bunny,La Difícil,1246286,0.685,0.848,8.0,-4.561,0.0,0.0858,0.0861,7.14e-06,0.0783,0.7609999999999999,179.87,spotify:track:6NfrH0ANGmgBXyxgV2PeXt,163084.0,4.0
4,2020-02-29,Bad Bunny,Si Veo a Tu Mamá,1246255,0.9,0.603,2.0,-5.313,1.0,0.0646,0.402,4.81e-06,0.134,0.8240000000000001,129.928,spotify:track:41wtwzCZkXwpnakmwJ239F,170972.0,4.0
11,2020-02-29,Bad Bunny,La Santa,1119458,0.7440000000000001,0.868,1.0,-4.524,1.0,0.047,0.0326,0.0,0.0822,0.586,93.037,spotify:track:69vlMrzHwATKzupwNcUPyK,206420.0,4.0
14,2020-02-29,Bad Bunny,Pero Ya No,1042003,0.882,0.612,4.0,-6.103,1.0,0.11800000000000001,0.0475,5.07e-06,0.182,0.742,147.982,spotify:track:75pQqzwgCjUOSSy5CpmAjy,160638.0,4.0
18,2020-02-29,Bad Bunny,Yo Perreo Sola,926127,0.86,0.758,11.0,-5.16,1.0,0.0695,0.021,6.54e-05,0.344,0.45299999999999996,97.014,spotify:track:0SqqAgdovOE24BzxIClpjw,172127.0,4.0
22,2020-02-29,Bad Bunny,Bichiyal,878035,0.737,0.7659999999999999,10.0,-4.242,0.0,0.0458,0.31,6.63e-06,0.114,0.662,93.956,spotify:track:4j4w4CXm6BSr0s25wAWrrX,196500.0,4.0
23,2020-02-29,Bad Bunny,Soliá,852194,0.71,0.81,2.0,-5.507000000000001,1.0,0.0854,0.11699999999999999,0.000132,0.154,0.184,92.041,spotify:track:7sOfmPd18RWp3FoCzpa7Kw,159282.0,4.0
29,2020-02-29,Bad Bunny,La Zona,775612,0.762,0.8009999999999999,1.0,-3.661,0.0,0.0409,0.2,7.04e-05,0.254,0.81,93.992,spotify:track:5kqNIqFjijuzvVLhuY9B8j,136893.0,4.0
30,2020-02-29,Bad Bunny,Que Malo,773288,0.802,0.787,7.0,-6.181,0.0,0.0599,0.0832,0.0,0.153,0.446,94.02600000000001,spotify:track:53v2u51nq3CxiKUNphRzP1,167975.0,4.0
32,2020-02-29,Bad Bunny,Safaera,769149,0.607,0.8290000000000001,2.0,-4.074,1.0,0.379,0.0103,0.0,0.107,0.685,96.17200000000001,spotify:track:2DEZmgHKAvm41k4J3R2E9Y,295177.0,4.0
37,2020-02-29,Bad Bunny,Está Cabrón Ser Yo,697786,0.81,0.8540000000000001,10.0,-3.9989999999999997,0.0,0.254,0.0732,0.0,0.12300000000000001,0.879,154.083,spotify:track:4saHEjXw7O1NXJOzBkUKKG,227939.0,4.0
39,2020-02-29,Bad Bunny,A Tu Merced,679037,0.86,0.7909999999999999,0.0,-4.784,1.0,0.0568,0.16899999999999998,0.000106,0.106,0.887,92.023,spotify:track:4r9jkMEnArtWGH2rL2FZl0,175918.0,4.0
40,2020-02-29,Bad Bunny,25/8,673546,0.7609999999999999,0.732,4.0,-5.468999999999999,0.0,0.0549,0.092,0.0,0.0716,0.542,151.982,spotify:track:4NqQaovM14WR2hNPMFxgjb,243276.0,4.0
43,2020-02-29,Bad Bunny,Una Vez,657841,0.55,0.598,11.0,-5.402,0.0,0.0831,0.132,2.58e-06,0.0955,0.5429999999999999,83.836,spotify:track:5J7teKIJGtqVypgYI6sqXj,232496.0,4.0
50,2020-02-29,Bad Bunny,P FKN R,590794,0.82,0.635,5.0,-5.749,0.0,0.0772,0.409,0.0,0.244,0.528,101.024,spotify:track:0fgsKar6uBO08vzHXkTjWi,258280.0,4.0
51,2020-02-29,Bad Bunny,<3,586141,0.848,0.644,4.0,-4.365,0.0,0.153,0.275,0.0,0.7909999999999999,0.645,121.946,spotify:track:7b59ZUw0TkGZuE0HNeiuc4,290013.0,4.0
54,2020-02-29,Bad Bunny,Puesto Pa' Guerrial,564185,0.867,0.6859999999999999,4.0,-5.3420000000000005,1.0,0.221,0.311,0.0,0.1,0.6579999999999999,139.968,spotify:track:5gCg2qMPzKkW4jS4dBKdDs,190207.0,4.0
63,2020-02-29,Bad Bunny,Hablamos Mañana,516551,0.6829999999999999,0.677,1.0,-4.496,1.0,0.0469,0.0869,0.0,0.0998,0.514,156.019,spotify:track:1V8XneTrX6kKeoxYbk4x6h,240253.0,4.0
148,2020-02-29,NLE Choppa,100 Shots,283879,0.8320000000000001,0.591,11.0,-7.665,1.0,0.408,0.154,2.75e-05,0.124,0.297,140.08100000000002,spotify:track:1eto1iY3lVWyJhejV6Mi6J,157929.0,4.0
15,2020-03-01,Lil Uzi Vert,That Way,1751164,0.7190000000000001,0.611,7.0,-5.01,0.0,0.0403,0.0582,0.0,0.155,0.489,129.96200000000002,spotify:track:5raTDhlbxFDnpn89bxArdH,212354.0,4.0
189,2020-03-02,BENEE,Supalonely,690878,0.863,0.631,7.0,-4.689,1.0,0.0534,0.305,3.04e-05,0.12300000000000001,0.8170000000000001,128.977,spotify:track:4nK5YrxbMGZstTLbvj6Gxw,223480.0,4.0
127,2020-03-05,Dixie Chicks,Gaslighter,384922,0.6809999999999999,0.728,2.0,-7.317,1.0,0.0513,0.00624,0.0,0.055,0.693,131.017,spotify:track:4BR0bp4qHX1lcBM2HtnoIm,203467.0,4.0
1,2020-03-06,Lil Uzi Vert,Baby Pluto,3364245,0.772,0.634,10.0,-6.101,0.0,0.212,0.135,0.0,0.43200000000000005,0.6709999999999999,160.05200000000002,spotify:track:7hav1MHURQf5SAoPk0egqh,210261.0,4.0
2,2020-03-06,Lil Uzi Vert,Lo Mein,2839950,0.855,0.6759999999999999,1.0,-5.736000000000001,1.0,0.325,0.0888,0.0,0.14400000000000002,0.509,133.08100000000002,spotify:track:6CUP2khYzdphXebxVTfPE3,195299.0,4.0
3,2020-03-06,Lil Uzi Vert,Silly Watch,2591124,0.903,0.535,8.0,-6.2379999999999995,1.0,0.28600000000000003,0.0296,0.0,0.0851,0.157,130.11700000000002,spotify:track:5egD7A5x9AHdVO2fMo3Wbo,195692.0,4.0
4,2020-03-06,Lil Uzi Vert,POP,2200826,0.742,0.6,1.0,-6.667999999999999,0.0,0.418,0.00948,0.0,0.785,0.272,139.888,spotify:track:1jDbQz6tr52WgScCTXMnaN,227474.0,4.0
6,2020-03-06,Lil Uzi Vert,Homecoming,2047822,0.929,0.563,9.0,-7.428,1.0,0.49,0.000592,0.0,0.244,0.354,129.957,spotify:track:6vxU64pcIuQ38O015Zy4qj,213885.0,4.0
8,2020-03-06,Lil Uzi Vert,You Better Move,1937471,0.8420000000000001,0.556,8.0,-6.792999999999999,1.0,0.442,0.159,0.0,0.204,0.306,118.836,spotify:track:6YAxCn4juTWn5hWl2hzHGw,196639.0,4.0
9,2020-03-06,Lil Uzi Vert,P2,1922227,0.775,0.72,11.0,-5.353,0.0,0.193,0.0236,0.0,0.114,0.49,155.086,spotify:track:3kW4z2pIj5VY5fLjBrMRL5,234627.0,4.0
10,2020-03-06,Lil Uzi Vert,Prices,1733560,0.7859999999999999,0.684,7.0,-5.397,1.0,0.205,0.172,0.0,0.706,0.563,126.00200000000001,spotify:track:4YcWzLSnGqLjSCycuSMHnn,233333.0,4.0
11,2020-03-06,Lil Uzi Vert,Celebration Station,1731885,0.748,0.7709999999999999,6.0,-4.156000000000001,1.0,0.15,0.10099999999999999,0.0,0.135,0.792,142.08700000000002,spotify:track:25B5fGr9K0VdZJiRFsnMO4,195058.0,4.0
12,2020-03-06,Lil Uzi Vert,Bigger Than Life,1689793,0.7759999999999999,0.752,8.0,-4.711,0.0,0.19399999999999998,0.325,0.0,0.33,0.716,140.00799999999998,spotify:track:2oHDJHNondITqbl8xZ9vPn,192705.0,4.0
13,2020-03-06,Lil Uzi Vert,Chrome Heart Tags,1556004,0.703,0.768,0.0,-4.055,1.0,0.0655,0.541,0.0,0.105,0.5720000000000001,70.055,spotify:track:46mT9NR7N9Zf5MolcrBgE3,212821.0,4.0
15,2020-03-06,Lil Uzi Vert,Venetia,1439398,0.775,0.757,9.0,-4.138999999999999,1.0,0.20199999999999999,0.162,0.0,0.14800000000000002,0.557,142.933,spotify:track:3BYIzNZ3t9lRQCACXSMLrT,188800.0,4.0
16,2020-03-06,Lil Uzi Vert,Bust Me,1431826,0.736,0.703,11.0,-6.256,1.0,0.364,0.237,1.88e-06,0.413,0.614,151.886,spotify:track:4wBcaYqLPm7EtDVoJQORU4,194452.0,4.0
17,2020-03-06,Lil Uzi Vert,Urgency (feat. Syd),1248273,0.619,0.784,1.0,-6.109,1.0,0.12300000000000001,0.0329,2.87e-06,0.315,0.47100000000000003,156.036,spotify:track:5KlPy74NOEAt8jC3FYURnQ,181161.0,4.0
19,2020-03-06,Lil Uzi Vert,Secure The Bag,1235135,0.8029999999999999,0.7190000000000001,0.0,-4.485,1.0,0.39299999999999996,0.344,0.0,0.425,0.5489999999999999,129.937,spotify:track:7gHZGXSJzM29WA384suYY2,238425.0,4.0
27,2020-03-06,Demi Lovato,I Love Me,958158,0.664,0.561,6.0,-7.031000000000001,1.0,0.0495,0.0026100000000000003,0.0,0.0764,0.713,150.093,spotify:track:2IHLaN6wwYKQ3S24NsQqpA,203672.0,4.0
31,2020-03-06,Jhené Aiko,B.S. (feat. H.E.R.),913404,0.617,0.525,8.0,-10.425999999999998,0.0,0.12,0.5539999999999999,1.1e-06,0.135,0.377,135.781,spotify:track:63wx9vdskaXbYxyDx4oJCZ,212867.0,4.0
33,2020-03-06,Lil Uzi Vert,That Way - Bonus Track,1612464,0.7120000000000001,0.599,7.0,-5.367999999999999,0.0,0.0388,0.0554,0.0,0.154,0.503,130.007,spotify:track:2ajzBr7vwHTEBeqDzcsNRC,212354.0,4.0
34,2020-03-06,Lil Uzi Vert,Futsal Shuffle 2020 - Bonus Track,956084,0.879,0.44799999999999995,7.0,-8.57,0.0,0.221,0.0341,0.0,0.22399999999999998,0.27899999999999997,136.988,spotify:track:2fOlBMkWR7lXJfqp5VTbDG,198913.0,4.0
53,2020-03-06,Gunna,SKYBOX,618672,0.779,0.708,1.0,-6.527,1.0,0.162,0.0999,0.0,0.0934,0.345,140.894,spotify:track:7GwYENSg87oERcW0Wacd6m,178097.0,4.0
71,2020-03-06,Megan Thee Stallion,Captain Hook,526569,0.863,0.633,10.0,-5.002,0.0,0.287,0.0118,0.0,0.285,0.545,163.99099999999999,spotify:track:1E3VQQWFQAPJkXfYHjqWoI,176750.0,4.0
84,2020-03-06,Bazzi,Young & Alive,454835,0.716,0.563,3.0,-5.486000000000001,1.0,0.0425,0.326,0.0,0.11900000000000001,0.495,86.005,spotify:track:5RsKelNxucrDxgMbZ3vd3W,160465.0,4.0
86,2020-03-06,Jhené Aiko,Speak,453358,0.341,0.368,4.0,-9.637,1.0,0.0311,0.34,0.0,0.14,0.28,89.624,spotify:track:6ffCTLnwgOBNv09A9UCRl9,185240.0,4.0
88,2020-03-06,BROCKHAMPTON,SUGAR (Remix) [feat. Dua Lipa],450045,0.6609999999999999,0.523,8.0,-5.902,1.0,0.0381,0.483,0.0,0.469,0.536,122.948,spotify:track:438wODjSTL2jgn1nePaNew,222009.0,4.0
96,2020-03-06,Lauv,Invisible Things,417078,0.733,0.552,7.0,-7.404,1.0,0.0993,0.0833,7.59e-06,0.141,0.27899999999999997,125.311,spotify:track:1ShHhJlzaLuoZbJ3aP4z0m,197307.0,5.0
97,2020-03-06,Katy Perry,Never Worn White,416495,0.544,0.353,11.0,-7.275,0.0,0.0303,0.706,0.0,0.105,0.35700000000000004,138.059,spotify:track:3ksNHUNCTP6Pan8rjFnmtw,225039.0,4.0
102,2020-03-06,Jhené Aiko,Lotus - intro,410364,0.48,0.27399999999999997,0.0,-17.702,0.0,0.316,0.914,0.0,0.38299999999999995,0.547,94.539,spotify:track:1aWBNkWrY3VA2eeV6ljGQf,71627.0,5.0
107,2020-03-06,Jhené Aiko,One Way St. (feat. Ab-Soul),403833,0.384,0.598,10.0,-8.216000000000001,0.0,0.153,0.168,0.0,0.61,0.365,82.455,spotify:track:00FmWWD8FpB1Ph6nPPw1bC,174333.0,4.0
117,2020-03-06,Lil Skies,Havin My Way (feat. Lil Durk),380098,0.802,0.737,6.0,-4.862,0.0,0.0757,0.275,0.0,0.113,0.7120000000000001,127.014,spotify:track:0oH0OIeKJSAT5bdFkbz20A,211654.0,4.0
128,2020-03-06,Jhené Aiko,Tryna Smoke,365069,0.644,0.451,8.0,-11.079,1.0,0.154,0.39,4.1700000000000004e-05,0.593,0.779,149.85399999999998,spotify:track:4CqSF73VXQcpDTXsCy97CV,269853.0,4.0
140,2020-03-06,Jhené Aiko,Define Me - interlude,343267,0.529,0.0956,3.0,-19.221,0.0,0.0528,0.9490000000000001,7.25e-05,0.105,0.551,106.029,spotify:track:1lXhfXGzzU2kFlGhaalfjF,108693.0,5.0
142,2020-03-06,Jhené Aiko,Surrender (feat. Dr. Chill),339629,0.534,0.46399999999999997,11.0,-10.209,0.0,0.0426,0.623,0.000244,0.107,0.11900000000000001,134.56799999999998,spotify:track:1vPw8XDPJLMmIaQGHYQ7Pp,257573.0,4.0
143,2020-03-06,Jhené Aiko,Born Tired,336402,0.511,0.312,0.0,-10.424000000000001,1.0,0.0412,0.5720000000000001,0.0,0.0847,0.267,113.771,spotify:track:1IccfvDqh1CGWNdMThjycb,195187.0,5.0
144,2020-03-06,Jhené Aiko,10k Hours (feat. Nas),336218,0.6629999999999999,0.41,6.0,-9.589,0.0,0.36700000000000005,0.885,0.000667,0.13699999999999998,0.324,89.113,spotify:track:71qTg1coMAqpmwIlVVayoV,257987.0,4.0
167,2020-03-06,Jhené Aiko,LOVE,310759,0.36200000000000004,0.466,5.0,-8.161,1.0,0.0858,0.0663,1.13e-05,0.22399999999999998,0.33899999999999997,83.944,spotify:track:6KtnTQVGjWlGDFAuThCTYk,156467.0,4.0
172,2020-03-06,Jhené Aiko,Lightning & Thunder (feat. John Legend),307380,0.272,0.358,9.0,-11.231,1.0,0.0442,0.503,1.06e-05,0.359,0.281,82.04700000000001,spotify:track:68q4iNShG47zCF2LBlkybk,270067.0,3.0
176,2020-03-06,Jhené Aiko,Pray For You,303891,0.525,0.478,6.0,-11.203,0.0,0.441,0.787,6.14e-06,0.10400000000000001,0.276,147.741,spotify:track:3JHQY6VnwmUMuYb0XI2O7Y,100387.0,4.0
178,2020-03-06,Megan Thee Stallion,Savage,876040,0.843,0.741,11.0,-5.609,1.0,0.33399999999999996,0.0252,0.0,0.096,0.68,168.983,spotify:track:55CHeLEfn5iJ0IIkgaa4si,155497.0,4.0
192,2020-03-06,Rich The Kid,Red,284415,0.894,0.45899999999999996,1.0,-6.558,1.0,0.4,0.163,0.0,0.218,0.517,81.056,spotify:track:0sJit7dKiCcgkNfK4ts0D9,132187.0,4.0
199,2020-03-06,Jhené Aiko,Summer 2020 - interlude,280859,0.426,0.0613,9.0,-17.04,1.0,0.0401,0.963,0.0036799999999999997,0.162,0.17800000000000002,134.959,spotify:track:61A3iFvqsEPmnwAtsbwRJL,105933.0,3.0
184,2020-03-07,Lauv,Who (feat. BTS),267502,0.632,0.345,11.0,-8.0,0.0,0.0349,0.551,0.0,0.10400000000000001,0.0818,141.641,spotify:track:2qG81jL9UIP54uS8gYyP4k,180413.0,3.0
43,2020-03-10,Lil Yachty,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),790767,0.836,0.617,0.0,-4.363,1.0,0.0534,0.17,0.0,0.319,0.866,138.066,spotify:track:7wsmIIm0xWmtP7TmACXkJn,206702.0,4.0
1,2020-03-13,Lil Uzi Vert,Myron,2271346,0.77,0.655,8.0,-6.976,0.0,0.29600000000000004,0.0537,0.0,0.215,0.584,155.039,spotify:track:56uXDJRCuoS7abX3SkzHKQ,224955.0,4.0
3,2020-03-13,Lil Uzi Vert,Bean (Kobe) [feat. Chief Keef],1852364,0.7190000000000001,0.579,0.0,-6.425,1.0,0.24600000000000002,0.00813,0.0,0.38,0.311,75.47399999999999,spotify:track:0IpnZchq8ek2A6pGEP2Qb1,238816.0,4.0
4,2020-03-13,Lil Uzi Vert,Yessirskiii,1578797,0.898,0.752,8.0,-6.792000000000001,1.0,0.278,0.0188,1.3500000000000001e-05,0.0994,0.782,140.041,spotify:track:59JWp4PjZ9TRM8cmtaDYB1,219340.0,4.0
5,2020-03-13,Lil Uzi Vert,Lotus,1450097,0.8029999999999999,0.742,8.0,-5.727,1.0,0.225,0.244,0.0,0.16899999999999998,0.505,150.07399999999998,spotify:track:4SnlSaLJJ7reJMCHM5YUuX,193861.0,4.0
9,2020-03-13,Lil Uzi Vert,Strawberry Peels (feat. Young Thug & Gunna),1273221,0.862,0.647,10.0,-6.973,0.0,0.355,0.0221,0.0,0.57,0.645,131.203,spotify:track:4lAQfuREAHG8IC0PiiigBt,115350.0,4.0
10,2020-03-13,Lil Uzi Vert,Wassup (feat. Future),1239699,0.76,0.623,5.0,-6.294,0.0,0.217,0.354,0.0,0.14300000000000002,0.631,129.969,spotify:track:19Ec2gbNtQTE44IizcPjtD,193314.0,4.0
13,2020-03-13,Lil Uzi Vert,Moon Relate,1147739,0.873,0.765,7.0,-3.7289999999999996,1.0,0.0789,0.182,0.0,0.245,0.355,102.031,spotify:track:4sWGHlZGM1XA7TyWdtBAbA,181826.0,3.0
14,2020-03-13,Lil Uzi Vert,I Can Show You,1136315,0.813,0.6579999999999999,10.0,-7.085,0.0,0.276,0.0534,0.0,0.115,0.311,139.942,spotify:track:0AhJag7VI8uFf3mJFsTwvf,120076.0,4.0
16,2020-03-13,Lil Uzi Vert,Trap This Way (This Way),1052407,0.7170000000000001,0.584,2.0,-5.348,1.0,0.384,0.249,0.0,0.19399999999999998,0.222,175.967,spotify:track:7vTspUAmMKFkUpKL9HLZNL,185439.0,4.0
18,2020-03-13,Lil Uzi Vert,Come This Way,1037940,0.782,0.649,5.0,-4.4719999999999995,0.0,0.195,0.0525,0.0,0.0979,0.573,81.975,spotify:track:2BjNjFJAQTxqUPGpOnrese,172757.0,4.0
21,2020-03-13,Lil Uzi Vert,Leaders (feat. NAV),997996,0.948,0.6579999999999999,0.0,-5.9110000000000005,0.0,0.316,0.0749,0.0,0.138,0.8740000000000001,132.97799999999998,spotify:track:4D7NrSeqkTarBrJ80b2sBc,194844.0,4.0
23,2020-03-13,Lil Uzi Vert,No Auto (feat. Lil Durk),964239,0.7120000000000001,0.6809999999999999,11.0,-7.6370000000000005,0.0,0.35,0.0027600000000000003,0.0,0.289,0.657,159.13299999999998,spotify:track:5erLs80hB2TbFWgSAbVQpe,135065.0,4.0
24,2020-03-13,Lil Uzi Vert,Got The Guap (feat. Young Thug),949425,0.8370000000000001,0.6,8.0,-5.629,1.0,0.196,0.21100000000000002,0.0,0.0935,0.757,142.98,spotify:track:1HF6P40Z7nfExGaB1Gk99v,176756.0,4.0
25,2020-03-13,Lil Uzi Vert,Money Spread (feat. Young Nudy),927379,0.78,0.617,1.0,-6.438,1.0,0.223,0.0227,0.0,0.302,0.226,135.879,spotify:track:5tBdxqz8gauIO8Hh8qwo0H,217008.0,4.0
37,2020-03-13,Don Toliver,Cardigan,751054,0.748,0.49700000000000005,4.0,-6.542000000000001,0.0,0.0401,0.249,0.0,0.138,0.0664,142.04,spotify:track:0Li1OuXXfi7950ilZUFGkF,158709.0,4.0
61,2020-03-13,Don Toliver,Euphoria (feat. Travis Scott & Kaash Paige),543594,0.583,0.306,9.0,-8.401,0.0,0.0271,0.52,0.0,0.12,0.096,70.02199999999999,spotify:track:13QU8HBEBaSTZGq1HzQe9S,216004.0,4.0
69,2020-03-13,Don Toliver,After Party,498522,0.629,0.6920000000000001,5.0,-8.045,1.0,0.0376,0.00981,0.32799999999999996,0.603,0.45299999999999996,162.94799999999998,spotify:track:527k23H0A4Q0UJN3vGs0Da,167916.0,4.0
79,2020-03-13,Rich The Kid,Stuck Together (feat. Lil Baby),459742,0.925,0.5,7.0,-9.058,1.0,0.425,0.295,0.0,0.106,0.6679999999999999,129.97299999999998,spotify:track:1SckwO0CM0x5krtYFApSIc,132907.0,4.0
96,2020-03-13,Niall Horan,Black And White,393804,0.44299999999999995,0.5820000000000001,2.0,-6.02,1.0,0.0482,0.0301,0.0,0.127,0.239,147.589,spotify:track:7rpNuuoMbid56XkDsx2FjE,193090.0,4.0
103,2020-03-13,Don Toliver,Heaven Or Hell,373373,0.652,0.589,11.0,-8.02,0.0,0.0642,0.375,3.570000000000001e-05,0.128,0.436,160.024,spotify:track:1h0pnN5qyrpfQMnwrGzuCu,183484.0,4.0
111,2020-03-13,Don Toliver,Wasted,357297,0.743,0.753,1.0,-4.479,1.0,0.0424,0.0714,3.02e-06,0.08800000000000001,0.695,157.047,spotify:track:79EVtighsMYkWahVb9MnF8,171210.0,4.0
112,2020-03-13,Ellie Goulding,Worry About Me (feat. blackbear),356246,0.664,0.743,5.0,-7.114,1.0,0.20600000000000002,0.115,0.0,0.34,0.534,161.885,spotify:track:0wsfdPl7p3yKjQBmHQsaDn,179759.0,4.0
113,2020-03-13,Lil Tecca,All Star (with Lil Tjay),354781,0.782,0.644,1.0,-5.559,0.0,0.162,0.265,0.0,0.122,0.434,129.972,spotify:track:62uolmVjOio9xIfwDM1ZvC,180234.0,4.0
119,2020-03-13,Don Toliver,Can't Feel My Legs,343139,0.703,0.655,11.0,-6.226,0.0,0.0782,0.237,0.0,0.19899999999999998,0.414,140.047,spotify:track:47IXLhp3c6mu7NqvpuhuLi,180675.0,4.0
153,2020-03-13,Tyga,FREAK,289470,0.9329999999999999,0.556,9.0,-6.115,1.0,0.21600000000000003,0.004379999999999999,0.0,0.114,0.504,106.01,spotify:track:0HIj0uo7zaFIpkzUIkDlmL,174067.0,4.0
154,2020-03-13,Flume,The Difference,289221,0.56,0.865,1.0,-1.148,1.0,0.0909,0.255,0.000153,0.083,0.424,159.96,spotify:track:4nlvKIIetOWGIMyhjQXgOZ,139663.0,4.0
159,2020-03-13,Jay Electronica,The Blinding feat. Travis Scott,285938,0.44799999999999995,0.49200000000000005,1.0,-9.736,1.0,0.474,0.0111,0.0,0.382,0.552,163.806,spotify:track:3tnJIJVNuVziKgY38J2HZP,168379.0,4.0
165,2020-03-13,Don Toliver,Spaceship (feat. Sheck Wes),283829,0.7240000000000001,0.693,7.0,-5.379,0.0,0.0798,0.445,0.0,0.389,0.713,139.986,spotify:track:0cbO20ZF2lFflZGnNUHhGB,185143.0,4.0
179,2020-03-13,Don Toliver,Candy,273738,0.594,0.612,5.0,-6.399,0.0,0.0357,0.0908,1.99e-06,0.0898,0.382,94.021,spotify:track:6Ms3n5sUl0Bzg3bMCtUEAw,236462.0,4.0
181,2020-03-13,Jack Harlow,I WANNA SEE SOME ASS (feat. jetsonmade),270478,0.899,0.691,0.0,-7.553999999999999,1.0,0.0497,0.18,0.00045099999999999996,0.135,0.865,107.95100000000001,spotify:track:2aWVaW1p2kUc5yuKwBmRJi,125302.0,4.0
188,2020-03-13,Don Toliver,No Photos,262788,0.752,0.7290000000000001,1.0,-5.436,1.0,0.17300000000000001,0.292,1.26e-06,0.0783,0.365,134.032,spotify:track:38HkYfvnhHLLB5Yaj2VpZg,175297.0,4.0
197,2020-03-13,Tones And I,Bad Child,253045,0.7559999999999999,0.5539999999999999,6.0,-4.24,0.0,0.0342,0.402,0.0,0.158,0.596,117.992,spotify:track:1qCmZnC1FUpNgOydIzqIPC,221467.0,4.0
198,2020-03-13,Niall Horan,Heartbreak Weather,253009,0.5920000000000001,0.884,1.0,-3.6889999999999996,1.0,0.0554,0.0015300000000000001,0.0,0.0699,0.772,82.225,spotify:track:3jf3c9EOFam6Q15sho0XWw,200029.0,4.0
199,2020-03-14,Jay Electronica,Flux Capacitor,233714,0.518,0.871,8.0,-9.109,1.0,0.36200000000000004,0.0218,0.0,0.364,0.847,91.65299999999999,spotify:track:1PL4eTnRS9bdjDtPJrmj3Y,206506.0,4.0
172,2020-03-17,DripReport,Skechers,351257,0.903,0.327,1.0,-9.727,1.0,0.0877,0.26,0.011000000000000001,0.10800000000000001,0.27399999999999997,100.008,spotify:track:2alc8VZAzDgdAsL2QMk3hu,106000.0,4.0
